date,msg_total,msg_text,msg_voice,msg_photo,msg_sticker,msg_location,msg_video,msg_wi,msg_mobi,msg_vina,msg_vtel,msg_gt,msg_fg,msg_ot,hour
2016-05-04,16064775,14980535,51830,303185,705763,575,3472,10811518,1086489,723824,2898337,8403,356568,179636,00:00
2016-05-05,17095973,15926396,53956,313993,779079,564,3739,11572524,1135341,744990,3070095,9554,376703,186766,00:00
2016-05-06,16480706,15373737,51136,297503,736311,693,3388,11077437,1086994,732954,3054637,7011,340487,181186,00:00
2016-05-07,17833019,16640500,52891,321934,794562,601,3820,11922234,1162057,801076,3355760,9165,387325,195402,00:00
2016-05-08,22491220,20995692,68095,403084,994361,842,4710,15049592,1503318,989112,4189337,10889,477382,271590,00:00
2016-05-09,17669522,16478887,54060,331564,781062,616,3864,12066520,1132707,744553,3127386,9501,392811,196044,00:00
2016-05-10,17873759,16647779,57826,323774,820438,628,3786,12024385,1161994,785877,3295313,9022,403145,194023,00:00
2016-05-11,17984328,16774739,57990,320766,805197,644,3802,12129550,1163068,767865,3310811,9504,400149,203381,00:00
2016-05-12,17471012,16269857,56075,318176,799481,590,4267,11742383,1132248,738868,3254374,8585,400704,193850,00:00
2016-05-13,16959644,15797704,54426,305981,776898,595,3480,11466078,1141662,738772,3050838,9176,354849,198269,00:00
2016-05-14,18593634,17340600,60115,329824,837948,697,4452,12516245,1244216,805603,3386365,11832,422162,207211,00:00
2016-05-15,23693084,22057755,81177,432256,1089829,908,5056,15752204,1719925,1037571,4364704,12251,517525,288904,00:00
2016-05-16,18465332,17172483,60747,353112,852745,556,3374,12805593,1253135,750424,3037917,9840,410211,198212,00:00
2016-05-17,2785,2342,11,48,71,,3,1562,202,216,513,5,212,75,00:00
2016-05-18,16914741,15739420,57617,299476,794364,574,3650,11554186,1122751,727720,2934290,8160,376447,191187,00:00
2016-05-19,16645081,15486338,57983,299101,777798,607,3456,11378766,1055796,705059,2937663,6919,390852,170026,00:00
2016-05-20,17932815,16693238,58756,323503,833908,642,3837,12176355,1145151,763375,3241320,8831,402185,195598,00:00
2016-05-21,19737678,18371406,65434,354539,920132,654,3888,13331367,1322277,853517,3567274,8596,434681,219966,00:00
2016-05-22,24783392,23068799,83781,437421,1158179,870,6332,16734516,1725367,1022358,4475194,12536,514539,298882,00:00
2016-05-23,17647737,16383395,60592,336603,841878,591,3735,12096335,1167644,747636,3042105,8360,390016,195641,00:00
2016-05-24,17886283,16624102,63257,320305,854283,575,3786,12173369,1198990,748533,3144661,10932,401461,208337,00:00
2016-05-25,15312196,14224239,54657,273176,738287,477,4001,10411853,999688,648964,2698786,8384,384062,160459,00:00
2016-05-26,17340009,16104715,62338,320538,827749,632,3764,11675379,1152500,760124,3138479,8460,393543,211524,00:00
2016-05-27,16717521,15542905,58938,303948,787589,604,3719,11284180,1092333,730362,3020707,7739,389249,192951,00:00
2016-05-28,16587645,15438352,52473,294172,780374,598,3904,11136139,1025015,729691,3092520,7576,427972,168732,00:00
2016-05-29,21017467,19569811,71225,388122,957360,2218,4732,14115917,1357494,911969,3858612,11711,501561,260203,00:00
2016-05-30,17497685,16251103,59178,333306,829722,1456,3994,11859119,1144075,746898,3128276,7479,414693,197145,00:00
2016-05-31,16568669,15400889,60658,301645,782314,1330,3327,11294922,1020155,723507,2932784,9909,413937,173455,00:00
2016-06-01,18267482,16964714,64159,334662,877035,1150,4062,12291380,1148646,800071,3376236,8799,445799,196551,00:00
2016-06-02,19538814,18170587,63846,364800,910968,2179,5331,13196687,1229550,865207,3578150,9823,449737,209660,00:00
2016-06-03,19122933,17785224,65853,346543,897042,1801,4170,12856066,1192458,858521,3549871,8992,447004,210021,00:00
2016-06-04,18548651,17267862,63159,333255,855182,3327,4132,12391175,1186130,845094,3461338,7814,456943,200157,00:00
2016-06-05,21911577,20415493,73815,402658,989561,3610,4493,14481546,1462687,1004718,4156127,11080,528601,266818,00:00
2016-06-06,18405533,17111791,65702,348576,850304,2390,3965,12560554,1203761,795610,3198407,9733,419026,218442,00:00
2016-06-07,17610867,16361465,61863,323305,837874,1331,4204,11829531,1116462,776216,3244246,9667,441836,192909,00:00
2016-06-08,14798227,13724389,53038,274710,723486,1450,3521,10544243,1021928,671862,2013923,9676,367670,168925,00:00
2016-06-09,17472740,16213961,65852,315265,850436,1262,3886,11718286,1197660,772009,3094470,9096,484046,197173,00:00
2016-06-10,18683145,17353851,63088,340215,900184,1590,3784,12437792,1275773,831480,3445531,8921,468548,215100,00:00
2016-06-11,20913762,19463127,68321,371322,978947,1290,4117,13849100,1430916,955500,3908941,10882,508132,250291,00:00
2016-06-12,21898717,20417247,72730,395788,985055,1030,4433,14337167,1487353,1012733,4266215,11738,523397,260114,00:00
2016-06-13,18362503,17064419,59035,348493,866970,649,4049,12286076,1177314,810727,3419202,9244,463636,196304,00:00
2016-06-14,19041569,17714118,64308,340500,895604,969,4196,12680250,1234974,846845,3581028,7777,479247,211448,00:00
2016-06-15,20171052,18748371,70477,363662,960167,816,4509,13483840,1315081,905816,3741824,9556,491429,223506,00:00
2016-06-16,18525461,17216282,63419,337889,881454,751,4009,12419710,1177986,824824,3407215,9335,486737,199654,00:00
2016-06-17,17126850,15883432,61501,317370,839880,603,3899,11634656,1095489,733462,3025141,7881,448373,181848,00:00
2016-06-18,21180614,19680352,75845,379435,1014551,809,5452,14247420,1406033,927641,3843758,9901,502243,243618,00:00
2016-06-19,20746870,19286202,71998,388779,971947,846,4694,13639821,1433689,961907,3917687,8484,539307,245975,00:00
2016-06-20,18097524,16787519,60138,350495,874355,712,4010,12115670,1178423,788510,3336745,8486,474601,195089,00:00
2016-06-21,16910534,15657642,63024,323293,840169,592,3894,11313144,1073214,737091,3139063,5797,466797,175428,00:00
2016-06-22,19238463,17872450,68182,347721,924588,730,4293,12995910,1280175,827771,3425496,7276,486780,215055,00:00
2016-06-23,17908321,16650772,67407,313503,851293,622,4109,12123903,1142606,765041,3211464,7672,477701,179934,00:00
2016-06-24,17243930,15970079,65209,322576,856020,762,3773,11478003,1132986,759905,3219690,7574,462543,183229,00:00
2016-06-25,18598836,17239399,64813,351188,915283,661,4579,12255385,1263151,867121,3506494,10465,487702,208518,00:00
2016-06-26,23106034,21475719,81211,433249,1082927,912,4920,15302486,1631396,1027395,4279787,12990,575448,276532,00:00
2016-06-27,19106949,17731297,64922,355568,924349,654,4385,12764204,1252500,883400,3510671,8078,487259,200837,00:00
2016-06-28,18859032,17508419,64567,336547,923169,567,4155,12564351,1237627,887956,3470499,7607,488179,202813,00:00
2016-06-29,18007650,16694789,66724,333158,886326,644,4193,11902533,1200793,830028,3380768,8798,479202,205528,00:00
2016-06-30,17487408,16191070,62808,321336,884405,612,4060,11677675,1222254,799093,3132226,8448,451877,195835,00:00
2016-07-01,17958409,16651528,65565,343595,867114,740,4632,12056819,1256797,776451,3172752,8569,487794,199227,00:00
2016-07-02,18165011,16843373,66231,343487,881765,754,4358,12090824,1303140,848127,3236635,8859,467411,210015,00:00
2016-07-03,19207372,17826388,70715,366719,909379,854,4681,12727626,1372711,873144,3469068,8804,521033,234986,00:00
2016-07-04,19171587,17762288,67870,378817,927383,721,4428,12850813,1305036,857882,3436368,9220,475463,236805,00:00
2016-07-05,18130911,16799598,67339,338660,896865,613,4378,12064595,1273551,834929,3269071,8406,459545,220814,00:00
2016-07-06,16080617,14898268,62557,298814,793472,632,4254,10797622,1144743,734204,2757638,7109,444897,194404,00:00
2016-07-07,17800510,16487913,64171,337083,880884,677,4248,11952265,1243193,790924,3141588,8677,461432,202431,00:00
2016-07-08,18856368,17462455,76220,357990,927405,731,4862,12511749,1326128,864266,3402956,9965,515587,225717,00:00
2016-07-09,18615511,17239499,69937,353137,921096,818,4291,12299100,1275976,866090,3452402,9390,506113,206440,00:00
2016-07-10,22027377,20473287,74826,418577,1024984,840,4584,14247917,1549817,1019660,4339758,10866,592480,266879,00:00
2016-07-11,19851685,18432876,70355,397416,916597,740,4701,13052980,1311008,920158,3805433,8634,523443,230029,00:00
2016-07-12,16419530,15211854,61292,317459,802775,826,4025,10784355,1147290,763224,3049676,7639,472728,194618,00:00
2016-07-13,18078832,16752207,64193,347033,884293,735,4208,11911294,1256853,843807,3366298,9778,472321,218481,00:00
2016-07-14,17694885,16406152,65465,337839,855676,751,4365,11690656,1231673,786115,3277264,8691,485144,215342,00:00
2016-07-15,17806899,16500833,62802,344085,867200,756,4342,11716167,1227029,838012,3331990,8876,469609,215216,00:00
2016-07-16,18792881,17424545,71756,353015,909300,790,4446,12254880,1280781,866291,3640366,9526,526176,214861,00:00
2016-07-17,20699164,19188666,69668,407423,997777,919,4731,13355142,1472057,962864,4070218,9270,569877,259736,00:00
2016-07-18,18235753,16903762,64611,355670,880229,718,4731,11980902,1189216,842766,3503826,7193,505188,206662,00:00
2016-07-19,17598221,16314111,62288,339321,848164,664,4323,11606447,1102853,806384,3345651,7990,533807,195089,00:00
2016-07-20,17702390,16410510,67162,331312,854417,659,4438,11611135,1190208,816459,3378673,8404,488785,208726,00:00
2016-07-21,17829420,16514628,64325,335636,883610,742,4404,11794473,1260100,777133,3276681,7863,497744,215426,00:00
2016-07-22,17009988,15740227,63913,321895,854420,653,4957,11290301,1165141,777889,3069549,8989,499740,198379,00:00
2016-07-23,18393965,17046434,68562,354582,894787,808,4548,12153314,1299107,796459,3398740,8762,511421,226162,00:00
2016-07-24,19339673,17925689,68288,376516,935311,819,5102,12635898,1405563,877389,3591106,9613,577220,242884,00:00
2016-07-25,17470205,16180706,59126,350685,848184,631,4053,11484894,1202549,792026,3271873,7502,503661,207700,00:00
2016-07-26,17496473,16223635,61766,334253,846326,705,4822,11590365,1216339,783768,3187861,7268,500258,210614,00:00
2016-07-27,15797495,14655072,56363,288636,771064,561,4241,10362495,1022269,727415,2990153,6298,520165,168700,00:00
2016-07-28,15357354,14200996,56216,287651,782851,612,3720,10177624,1098817,741906,2674249,7165,467054,190539,00:00
2016-07-29,16076278,14863517,58570,302077,823212,635,4543,10631204,1124686,737751,2914769,7562,468258,192048,00:00
2016-07-30,17591742,16265199,63261,326030,900782,728,4519,11590285,1204659,818909,3254990,8220,508632,206047,00:00
2016-07-31,21043015,19521299,73755,399731,1007609,996,5205,13833733,1490915,988005,3899478,9648,567499,253737,00:00
2016-08-01,18169202,16816223,65570,363885,885723,769,4460,12141275,1234666,860124,3218115,8493,496021,210508,00:00
2016-08-02,16797054,15556782,60734,321880,810817,639,4112,11110743,1128871,787086,3103396,6347,467629,192982,00:00
2016-08-03,16331164,15122807,56504,299644,789822,574,4326,10556977,1135012,773534,3165920,7651,506001,186069,00:00
2016-08-04,16445652,15201913,57837,308870,804049,648,4505,10888167,1185561,761765,2929033,7523,478432,195171,00:00
2016-08-05,16484736,15244629,59093,316938,798937,702,4385,10878922,1148026,782506,3012577,6681,474916,181108,00:00
2016-08-06,18327630,16961197,68647,338524,888379,788,5096,12089461,1279182,855683,3361955,7704,519675,213970,00:00
2016-08-07,20658248,19162620,71672,389748,962223,963,4946,13374668,1467893,988284,3982452,9481,588630,246840,00:00
2016-08-08,17819496,16505079,60515,350465,841720,738,4766,11775747,1226116,833259,3271525,8223,497522,207104,00:00
2016-08-09,17665202,16367450,60174,332984,842805,722,4658,11636788,1232604,841740,3238892,7892,504416,202870,00:00
2016-08-10,17958784,16632112,60140,331312,888080,746,4879,11857499,1251575,846532,3276115,7915,505903,213245,00:00
2016-08-11,16481136,15277163,57483,302640,788579,641,5016,10920121,1132443,763009,2986963,7196,486588,184816,00:00
2016-08-12,17335433,16051477,60245,325437,838483,690,4498,11522491,1229801,779954,3117090,8282,486282,191533,00:00
2016-08-13,18790426,17400957,64820,352618,910529,890,4435,12464859,1336119,833361,3411162,9429,517466,218030,00:00
2016-08-14,20512133,19044996,71676,383538,950155,896,4993,13614157,1493581,893989,3697350,8678,559734,244644,00:00
2016-08-15,16519202,15313637,54879,322587,777547,718,4692,11090599,1156957,751846,2875875,6897,463288,173740,00:00
2016-08-16,16391634,15163599,56754,314109,804659,712,4654,11388054,1167034,750108,2448628,6786,454809,176215,00:00
2016-08-17,16331891,15130357,56527,305932,786271,702,4459,10927893,1186397,735911,2843113,7015,449329,182233,00:00
2016-08-18,16626574,15416317,56443,298486,798362,716,4217,11056379,1144553,762049,3008961,6952,466999,180681,00:00
2016-08-19,15644264,14488983,53068,288348,758006,687,3825,10423866,1130806,713224,2764758,6839,429271,175500,00:00
2016-08-20,17030607,15775268,57819,314646,822118,757,4170,11419850,1257186,785864,2898450,6926,473480,188851,00:00
2016-08-21,20665961,19182393,67858,387239,961009,945,4676,13565079,1462606,981502,3849333,8259,564259,234923,00:00
2016-08-22,17586009,16296541,61129,337522,831178,792,3939,11774676,1204211,797673,3126511,9062,487224,186652,00:00
2016-08-23,15225143,14105688,53015,290060,725246,642,3840,10177785,1042843,707302,2676922,6304,460622,153365,00:00
2015-09-01,4602579,4322931,21606,71230,180165,202,1377,2884401,372184,206091,922071,3316,155930,58586,01:00
2015-09-02,5703941,5366503,24418,87338,217985,210,1464,3497681,456925,259118,1244939,5842,167237,72199,01:00
2015-09-03,4611337,4322338,17856,85644,178119,171,1339,2873201,380863,209741,937369,3164,145910,61089,01:00
2015-09-04,4389408,4116505,18652,69106,178707,181,1232,2737606,350198,200467,906427,3165,131999,59546,01:00
2015-09-05,5221822,4907185,20534,80937,205838,199,1219,3253436,419424,243560,1079909,4764,151886,68843,01:00
2015-09-06,6607256,6212563,27936,100181,256686,261,1742,4050480,506659,304132,1448990,6031,202006,88958,01:00
9/7/2015,5634842,5295685,25080,89646,215725,206,1426,3510745,429291,260907,1182733,3479,172115,75572,01:00
9/8/2015,5203053,4883941,23789,83209,204987,218,1396,3228020,403170,238061,1095818,3943,165739,68302,01:00
9/9/2015,4386147,4113636,20446,70043,174852,205,1129,2723677,328274,195747,918732,3673,161923,54121,01:00
9/10/2015,4339355,4071714,20486,69083,171203,141,1135,2661125,326225,202470,936522,2809,156761,53443,01:00
9/11/2015,5078930,4764579,24776,82619,198975,231,1665,3167934,363028,227298,1079182,3681,171080,66727,01:00
9/12/2015,5519879,5188726,22332,85622,215513,196,1395,3427687,407913,248796,1183445,3182,181246,67610,01:00
9/13/2015,5897397,5531905,26286,90666,240044,230,1636,3619901,442353,277899,1283657,3969,191402,78216,01:00
9/14/2015,4542631,4256008,20518,77684,181674,192,1286,2840410,351438,205036,939283,2079,145211,59174,01:00
9/15/2015,4168562,3914717,20488,69231,157352,182,1326,2576566,312409,188160,881989,3317,152680,53441,01:00
9/16/2015,4136131,3873666,20888,68175,167172,178,1112,2555108,314946,194144,863820,2710,154221,51182,01:00
9/17/2015,4539206,4250068,20269,74830,187061,208,1287,2804718,348565,210994,959235,3311,158017,54366,01:00
9/18/2015,5130561,4807244,25368,82717,207355,232,1358,3165841,401561,243389,1079090,4444,169184,67052,01:00
9/19/2015,5331693,1,25358,87663,213108,223,1549,3280612,411424,252476,1148404,3217,168404,67156,01:00
9/20/2015,6333290,1,28010,103416,246000,297,1632,3832604,468668,301669,1444638,4094,201572,80045,01:00
9/21/2015,5571172,1,24272,94660,213751,234,1444,3431260,421798,262935,1209131,3648,169019,73381,01:00
9/22/2015,4863932,1,24230,83276,194686,211,1167,3011750,380836,227445,1010578,3560,166889,62874,01:00
9/23/2015,4906630,1,22822,82846,199577,216,1315,3022658,372272,237082,1032667,3060,172623,66268,01:00
9/24/2015,5219010,1,22231,87994,222867,193,1385,3222086,406427,240208,1109758,4160,173728,62643,01:00
9/25/2015,5492457,1,26409,93132,226089,194,1460,3430955,417946,249480,1147128,3315,174178,69455,01:00
9/26/2015,5770759,1,27440,98437,228945,251,1606,3578058,439551,263177,1222561,4857,190762,71793,01:00
9/27/2015,6730982,1,28948,125841,253597,272,1727,4069303,522155,312084,1505047,3767,220408,98218,01:00
9/28/2015,5437165,1,22189,105145,213729,188,1600,3376325,396802,246284,1172583,3220,174734,67217,01:00
9/29/2015,4633273,1,21826,81159,191221,188,1512,2901727,337869,216479,957369,2783,163319,53727,01:00
9/30/2015,5183695,1,22225,84910,212890,216,1275,3240899,395849,237672,1066655,2922,175840,63858,01:00
10/1/2015,5279749,1,26579,86737,217801,169,1458,3285188,405490,240109,1084788,3464,194434,66276,01:00
10/2/2015,5178630,1,25720,86356,223455,158,1587,3250867,400387,236064,1051809,3104,169904,66495,01:00
10/3/2015,5341210,1,23032,87843,227369,244,1310,3334269,412932,238588,1109578,3765,176105,65973,01:00
10/4/2015,6091068,1,24713,97257,251514,227,1629,3757002,461384,282988,1313718,4643,192282,79051,01:00
10/5/2015,4933635,1,21739,84445,196697,181,1225,3088219,370497,223797,1028748,2399,158132,61843,01:00
10/6/2015,4782702,1,22049,82873,198209,183,1240,3018799,369452,207459,955701,2631,167280,61380,01:00
10/7/2015,4895535,1,23206,84157,197372,190,1258,3097765,379701,219099,975978,3329,160683,58980,01:00
10/8/2015,4863407,1,19950,81183,203300,216,1402,3052163,365996,216466,993747,4786,166332,63917,01:00
10/9/2015,4970067,1,23470,88568,201314,185,1351,3120952,400865,227744,994258,4157,159986,62105,01:00
